name,entity,type,category
"TCTC Holdings, LLC",institution,,uncategorized
TCW GROUP INC,institution,,strategic
TD GLOBAL FINANCE,institution,,uncategorized
TD Insurance - Meloche Monnex,institution,,pension_insurance
TD Waterhouse Canada Inc.,institution,,strategic
TD Waterhouse Private Investment Counsel Inc.,institution,,active
TEACHER RETIREMENT SYSTEM OF TEXAS,institution,,pension_insurance
TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,institution,,pension_insurance
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,institution,,pension_insurance
TEMPLETON INVESTMENT COUNSEL LLC,institution,,active
TETRAD CORP,institution,,strategic
TEXAS PERMANENT SCHOOL FUND CORP,institution,,strategic
"TFC Financial Management, Inc.",institution,,active
"TFJ Management, LLC",institution,,active
"TFO Wealth Partners, LLC",institution,,wealth_management
"TFR Capital, LLC.",institution,,active
THEORY FINANCIAL LLC,institution,,uncategorized
"THOMA BRAVO, L.P.",institution,,uncategorized
THOMAS H LEE PARTNERS LP,institution,,hedge_fund
"THOMPSON DAVIS & CO., INC.",institution,,strategic
THORNWOOD ASSOCIATES LIMITED PARTNERSHIP,institution,,active
"THREADGILL FINANCIAL, LLC",institution,,uncategorized
THRU LINE L.P.,institution,,uncategorized
"THURSTON, SPRINGER, MILLER, HERD & TITAK, INC.",institution,,strategic
"TI-TRUST, INC",institution,,endowment_foundation
TICINO WEALTH,institution,,wealth_management
"TIFF ADVISORY SERVICES, LLC",institution,,wealth_management
"TILIA FIDUCIARY PARTNERS, INC.",institution,,active
TL Private Wealth,institution,,wealth_management
TLS Beta Pte. Ltd.,institution,,strategic
TLT Family Holdco ULC,institution,,uncategorized
TLWM,institution,,uncategorized
"TME FINANCIAL, INC.",institution,,strategic
TMT General Partner Ltd,institution,,strategic
TOCQUEVILLE TRUST,institution,,endowment_foundation
TOEWS CORP /ADV,institution,,strategic
TOEWS CORP /ADV,institution,,strategic
"TOKIO MARINE HOLDINGS, INC.",institution,,strategic
TOMPKINS FINANCIAL CORP,institution,,strategic
TORONTO DOMINION (SOUTH EAST ASIA) Ltd,institution,,strategic
"TOUNJIAN ADVISORY PARTNERS, LLC",institution,,wealth_management
TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA,institution,,uncategorized
TOWER PRINCIPAL MARKETS LLC,institution,,strategic
TOWER TRUST & INVESTMENT Co,institution,,endowment_foundation
TOWERVIEW LLC,institution,,uncategorized
TOWLE & CO,institution,,strategic
TOWN LANE MANAGEMENT LP,institution,,active
TOWNSQUARE CAPITAL LLC,institution,,active
TOYOTA MOTOR CORP/,institution,,strategic
"TPG GP A, LLC",institution,,private_equity
"TPWM Services, Inc.",institution,,strategic
TRANSAMERICA CORP,institution,,strategic
TRANSATLANTIQUE PRIVATE WEALTH LLC,institution,,wealth_management
"TRAVELERS COMPANIES, INC.",institution,,strategic
TRAVELERS INDEMNITY CO,institution,,uncategorized
"TRIGLAV SKLADI, D.O.O.",institution,,uncategorized
"TRIGLAV SKLADI, D.O.O.",institution,,uncategorized
TRUIST FINANCIAL CORP,institution,,strategic
TRUST POINT INC.,institution,,endowment_foundation
"TRV GP IV, LLC",institution,,uncategorized
"TRV GP V, LLC",institution,,uncategorized
"TRV GP VI, LLC",institution,,uncategorized
TSA Wealth Managment LLC,institution,,wealth_management
"TSG Advice Partners, LLC",institution,,active
TSG Consumer Partners LP,institution,,hedge_fund
"TTP Investments, Inc.",institution,,active
"TWIN CITY PRIVATE WEALTH, LLC",institution,,wealth_management
TWINBEECH CAPITAL LP,institution,,active
Tacita Capital Inc,institution,,active
Taibai Investments Pte. Ltd.,institution,,active
"Taika Capital, LP",institution,,active
"Taiko Private Wealth, LLC",institution,,wealth_management
Tairen Capital Ltd,institution,,active
"Takeda Vaccines, Inc.",institution,,strategic
Talaria Capital Pty Ltd,institution,,active
"Talbot Financial, LLC",institution,,uncategorized
"Talon Private Wealth, LLC",institution,,wealth_management
"Talon Private Wealth, LLC",institution,,wealth_management
"Tamar Securities, LLC",institution,,uncategorized
"Tandem Financial, LLC",institution,,uncategorized
Tandem Investment Partners LLC,institution,,active
Tannin Capital LLC,institution,,active
Taproot Management LP,institution,,active
"Tarbox Family Office, Inc.",institution,,family_office
"Tarsadia Capital, LLC",institution,,active
"Team Hewins, LLC",institution,,uncategorized
"Teca Partners, LP",institution,,active
"Technology Crossover Management IX, Ltd.",institution,,active
"Technology Crossover Management VIII, Ltd.",institution,,active
"Technology Crossover Management X, Ltd.",institution,,active
"Technology Crossover Management XI, Ltd.",institution,,active
Ted Buchan & Co,institution,,strategic
Teilinger Capital Ltd.,institution,,active
Teilinger Investments SA,institution,,active
Tejara Capital Ltd,institution,,active
"Telligent Fund, LP",institution,,uncategorized
"Telligent Fund, LP",institution,,uncategorized
Temasek Capital (Americas) Holdings Pte. Ltd.,institution,,SWF
Temasek Capital (China) Holdings Pte. Ltd.,institution,,SWF
Temasek Capital (India) Holdings Pte. Ltd.,institution,,SWF
Temasek Capital (Private) Ltd,institution,,SWF
Temasek Holdings (Private) Ltd,institution,,SWF
Temasek Life Sciences Private Ltd,institution,,SWF
Tembusu Capital Pte. Ltd.,institution,,active
"Tempo Wealth, LLC",institution,,wealth_management
"Tempus Wealth Planning, LLC",institution,,wealth_management
"TenCore Partners, LP",institution,,active
"Tencap Wealth Coaching, LLC",institution,,wealth_management
Tenon Financial LLC,institution,,uncategorized
Tenret Co LLC,institution,,uncategorized
"Tensor Edge Capital, LLC",institution,,active
Tenzing Financial LLC,institution,,uncategorized
"Tenzing Global Management, LLC",institution,,active
"Tepp RIA, LLC",institution,,uncategorized
"Tepp RIA, LLC",institution,,uncategorized
Terra Alpha Investments LLC,institution,,hedge_fund
"Terril Brothers, Inc.",institution,,strategic
Tetragon Partners GP Ltd,institution,,active
Tetragon Partners GP Ltd,institution,,active
Tetragon Partners L.P.,institution,,hedge_fund
Tetragon Partners L.P.,institution,,hedge_fund
Tetragon Partners UK LLP,institution,,active
Tetragon Partners UK LLP,institution,,active
Tetragon Partners US LP,institution,,active
Tetragon Partners US LP,institution,,active
Texas Capital Bancshares Inc/TX,institution,,active
Texas County & District Retirement System,institution,,pension_insurance
Thakore Nainoor,institution,,uncategorized
Thames River Capital LLP,institution,,active
"Thayer Financial, L.L.C.",institution,,uncategorized
"Thayer Partners, LLC / MA",institution,,active
Theleme Partners LLP,institution,,active
Theleme Special Purpose Fund I LP,institution,,uncategorized
Themes Management Co LLC,institution,,active
Thiel Macro LLC,institution,,hedge_fund
Think Investments LP,institution,,active
"Third View Private Wealth, LLC",institution,,wealth_management
Thomson Capital Pte. Ltd.,institution,,active
"Thrivent Advisor Network, LLC",institution,,uncategorized
Thrivent Financial for Lutherans,institution,,uncategorized
Tidal Investments LLC,institution,,active
Tidal Investments LLC,institution,,active
"Tidemark, LLC",institution,,uncategorized
"Tidemark, LLC",institution,,uncategorized
Tiger Pacific Capital LP,institution,,active
"TigerOak Management, L.L.C.",institution,,active
Tikvah Management LLC,institution,,active
"Tiller Private Wealth, Inc.",institution,,wealth_management
Tillman Hartley LLC,institution,,uncategorized
Timelo Strategic Opportunities Fund,institution,,uncategorized
"Timonier Family Office, LTD.",institution,,family_office
Titan Investment Solutions Ltd,institution,,active
Titan Wealth (CI) Ltd,institution,,wealth_management
"Tontine Associates, LLC",institution,,active
Topor & Co. Korea,institution,,strategic
"Toronado Partners, LLC",institution,,active
Toronto Dominion (New York) LLC,institution,,uncategorized
Torray Investment Partners LLC,institution,,active
"Torren Management, LLC",institution,,active
"Total Wealth Planning & Management, Inc.",institution,,wealth_management
"Total Wealth Planning, LLC",institution,,wealth_management
"Totem Point Management, LLC",institution,,active
"Touchstone Capital, Inc.",institution,,active
Towarzystwo Funduszy Inwestycyjnych Allianz Polska S.A.,institution,,mixed
Tower Research Capital Europe Ltd,institution,,active
Tower Research Capital Investments LLC,institution,,active
Tower Research Capital LLC (TRC),institution,,active
"Towerpoint Wealth, LLC",institution,,wealth_management
"Townsend & Associates, Inc",institution,,strategic
"Townsend Financial Planning, LLC",institution,,wealth_management
"Toyota Motor North America, Inc.",institution,,strategic
"Toyota Research Institute, Inc.",institution,,strategic
"Traction Financial Partners, LLC",institution,,active
TradeLink Capital LLC,institution,,active
"TradeWell Securities, LLC.",institution,,uncategorized
"Trademark Financial Management, LLC",institution,,active
"Tradewinds, LLC.",institution,,uncategorized
"Tradewinds, LLC.",institution,,uncategorized
Trailhead Planners LLC,institution,,uncategorized
Trajan Wealth LLC,institution,,wealth_management
"Tranquility Partners, LLC",institution,,active
Tranquilli Financial Advisor LLC,institution,,uncategorized
Trans-Canada Capital Inc.,institution,,active
"Transce3nd, LLC",institution,,uncategorized
"Transform Wealth, LLC",institution,,wealth_management
"Traveka Wealth, LLC",institution,,wealth_management
Treasure Coast Financial Planning,institution,,wealth_management
Treasurer of the State of North Carolina,institution,,uncategorized
Tredje AP-fonden,institution,,uncategorized
"Trek Financial, LLC",institution,,uncategorized
Tri Locum Partners LP,institution,,hedge_fund
"Triad Wealth Partners, LLC",institution,,wealth_management
Triasima Portfolio Management inc.,institution,,active
Triata Capital Ltd,institution,,active
Triavera Capital LLC,institution,,active
Tribridge Partners Financial LLC,institution,,active
Tribune Investment Group LP,institution,,wealth_management
Tribune Investment Group LP,institution,,wealth_management
"Trigran Investments, Inc.",institution,,active
"Trinity Legacy Partners, LLC",institution,,active
TrinityBridge Ltd,institution,,strategic
TrinityBridge Ltd,institution,,strategic
Triple Frond Partners LLC,institution,,active
"TritonPoint Partners, LLC",institution,,active
Trium Capital LLP,institution,,active
"Triune Financial Partners, LLC",institution,,active
"Trivant Custom Portfolio Group, LLC",institution,,uncategorized
"Trivant Custom Portfolio Group, LLC",institution,,uncategorized
Triveni Capital Investments LP,institution,,active
"Trivium Point Advisory, LLC",institution,,wealth_management
True Blue (BVI) Ltd,institution,,strategic
"True Blue Financial, LLC",institution,,uncategorized
True Light Capital Pte. Ltd.,institution,,active
True Vision MN LLC,institution,,uncategorized
"True Wealth Design, LLC",institution,,wealth_management
"TrueMark Investments, LLC",institution,,active
TrueWealth Financial Partners,institution,,wealth_management
"Truepoint, Inc.",institution,,strategic
"Truepoint, Inc.",institution,,strategic
"Truffle Hound Capital, LLC",institution,,active
"Truist Advisory Services, Inc.",institution,,wealth_management
Trustees of Columbia University in the City of New York,institution,,endowment_foundation
Trustees of Dartmouth College,institution,,endowment_foundation
Trustees of the University of Pennsylvania,institution,,endowment_foundation
Truvestments Capital LLC,institution,,active
Truxt Investmentos Ltda.,institution,,active
Tsai Capital Corp,institution,,active
Turim 21 Investimentos Ltda.,institution,,strategic
Turn8 Private Wealth Inc.,institution,,wealth_management
"Turner Capital Investments, LLC",institution,,active
"Turning Point Benefit Group, Inc.",institution,,strategic
"Turning Point Benefit Group, Inc.",institution,,strategic
"Turtle Creek Management, LLC",institution,,active
"Turtle Creek Management, LLC",institution,,active
"Tweedy, Browne Co LLC",institution,,uncategorized
Twenty Acre Capital LP,institution,,active
Twin Cities Retirement Group LLC,institution,,pension_insurance
Twin Lions Management LLC,institution,,active
Twin Lions Partnership LP,institution,,active
"Twin Securities, Inc.",institution,,strategic
"Twin Tree Management, LP",institution,,active
Two Star Manager LLC,institution,,uncategorized
Two Star Manager LLC,institution,,uncategorized
Tyche Wealth Partners LLC,institution,,wealth_management
"U S WEALTH GROUP, LLC.",institution,,wealth_management
"U.S. BANCORP INVESTMENTS, INC.",institution,,active
U.S. Investment Corp,institution,,active
"UAN Services, LLC",institution,,uncategorized
UCLA Foundation,institution,,endowment_foundation
UI BVK Kapitalverwaltungsgesellschaft mbH,institution,,uncategorized
"UMC Benefit Board, Inc.",institution,,strategic
"UNC Management Company, Inc.",institution,,active
"UNICOM Systems, Inc.",institution,,strategic
UNIO CAPITAL LLC,institution,,active
"UNITED AIRLINES, INC.",institution,,strategic
UNITED SERVICES AUTOMOBILE ASSOCIATION,institution,,uncategorized
UNIVERSITY OF CHICAGO,institution,,endowment_foundation
UNIVEST FINANCIAL Corp,institution,,strategic
UNTITLED INVESTMENTS LP,institution,,active
"UPTICK PARTNERS, LLC",institution,,active
"UPTICK PARTNERS, LLC",institution,,active
URS Advisory LLC,institution,,wealth_management
US BANCORP \DE\,institution,,strategic
USAA CASUALTY INSURANCE CO,institution,,pension_insurance
USAA GENERAL INDEMNITY CO,institution,,uncategorized
"Uber Technologies, Inc",institution,,strategic
"Ullmann Wealth Partners Group, LLC",institution,,wealth_management
"Ulrich Consultants & Investment Group, LLC",institution,,wealth_management
Uncommon Cents Investing LLC,institution,,uncategorized
"Unconventional Investor, LLC",institution,,uncategorized
UniSuper Management Pty Ltd,institution,,active
Unicom Capital LLC,institution,,active
Unigestion Holding SA,institution,,uncategorized
"Union Bancaire Privee, UBP SA",institution,,uncategorized
"Union Heritage Capital, LLC",institution,,active
Union Investment Institutional GmbH,institution,,active
Union Investment Privatfonds GmbH,institution,,active
"Uniplan Investment Counsel, Inc.",institution,,active
Unisphere Establishment,institution,,uncategorized
"United Advisor Group, LLC",institution,,uncategorized
"United Airlines Holdings, Inc.",institution,,strategic
"United Asset Strategies, Inc.",institution,,strategic
"United Capital Financial Partners, LLC",institution,,active
United Financial Planning Group LLC,institution,,wealth_management
